run_id,algo,env,seed,episode,env_step,return,episode_len,epsilon,loss,grad_norm,wallclock_s
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,0,25,6.0,25,0.99981,,,0.0035371669800952077
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,1,50,2.0,25,0.9996120833333333,,,0.005432541947811842
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,2,75,2.0,25,0.9994141666666667,,,0.007131416990887374
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,3,100,6.0,25,0.99921625,,,0.008943624969106168
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,4,125,2.0,25,0.9990183333333333,,,0.010522332973778248
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,5,150,1.0,25,0.9988204166666667,,,0.012125416949857026
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,6,175,0.0,25,0.9986225,,,0.013948582985904068
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,7,200,2.0,25,0.9984245833333333,,,0.015568999981041998
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,8,225,1.0,25,0.9982266666666667,0.08396899167980466,0.5401522495916912,0.035481999977491796
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,9,250,4.0,25,0.99802875,0.09215434640645981,0.34189846863349277,0.051699499948881567
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,10,275,2.0,25,0.9978308333333333,0.08794549231727918,0.44999751448631287,0.06787129194708541
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,11,300,1.0,25,0.9976329166666666,0.08716548358400662,0.3519764393568039,0.08576462499331683
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,12,325,4.0,25,0.997435,0.07042975617306572,0.24707054453236715,0.1032533329562284
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,13,350,4.0,25,0.9972370833333334,0.07456717702249686,0.2754138459761937,0.11875445797340944
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,14,375,3.0,25,0.9970391666666667,0.08286375304063161,0.26124582439661026,0.1345478329458274
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,15,400,4.0,25,0.99684125,0.0745290753742059,0.26796551793813705,0.14991466695209965
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,16,425,3.0,25,0.9966433333333333,0.07115592168910163,0.24757947879178183,0.1669054579688236
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,17,450,1.0,25,0.9964454166666666,0.05835186783224344,0.1916969045996666,0.1831739170011133
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,18,475,6.0,25,0.9962475,0.08425174591441949,0.26971250772476196,0.19836741697508842
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,19,500,2.0,25,0.9960495833333334,0.08423568618794282,0.28844718138376874,0.21251474996097386
mlp_qmix__N4__ring__seed0,mlp_qmix,coord_grid,0,20,525,0.0,25,0.9958516666666667,0.07451357107077326,0.22324364525931223,0.23073866695631295
